id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
10,/workspace/dmeyer/data/world_leaders,46968181,2752227,15269,1127236344,134.812,31453,67304977,225.685,727.857,175740,8,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,4366880,22890,1127236344,166.374,44815,86135594,270.845,676.018,1,8,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,4389176,14565,1127236344,135.151,36728,94815486,220.812,758.381,175740,8,4,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,4319601,5193,1127236344,116.409,10093,31766431,179.75,592.259,1,4,16,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,4265864,6152,1127236344,174.708,10870,27362422,276.266,591.575,1,4,16,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,4265864,5266,1127236344,172.253,9987,27362422,275.714,587.398,1,4,16,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,4300740,5432,1127236344,118.259,10364,31971978,180.685,602.958,1,4,16,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,4300740,5255,1127236344,116.618,10189,31971978,181.838,601.137,1,4,16,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,7322227,5207,1127236344,144.565,11343,40304159,238.886,590.691,1,4,16,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,7330687,5254,1127236344,105.709,11359,43927173,168.664,603.591,1,4,16,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,3810689,38712,6369024,223.568,81223,40129664,352.901,658.413,1,4,16,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,4265864,39590,1127236344,166.239,44307,27362422,273.794,596.348,1,4,16,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,4300740,15776,1127236344,117.783,20700,31971978,178.854,602.504,175740,4,16,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,7322227,28234,1127236344,143.043,34356,40304159,236.159,598.407,1,4,16,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,7330687,14463,1127236344,106.255,20584,43927173,163.699,612.426,175740,4,16,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2344041,5203,1127236344,152.879,14922,41738249,244.186,693.255,1,4,8,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2310028,6342,1127236344,217.588,15983,37429004,346.159,685.958,1,4,8,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2310028,5462,1127236344,213.055,15088,37429004,341.84,684.895,1,4,8,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2342033,5881,1127236344,156.586,15725,42044369,250.426,695.181,1,4,8,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2342033,5421,1127236344,155.525,15270,42044369,253.245,697.382,1,4,8,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3888640,5278,1127236344,184.641,19106,57944030,309.118,685.371,1,4,8,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3897100,5263,1127236344,145.056,18848,61567044,237.04,713.626,1,4,8,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2743409,38947,8289360,231.314,99214,46618984,360.242,709.408,1,4,8,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2310028,41727,1127236344,207.171,51344,37429004,343.541,684.681,1,4,8,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2342033,17923,1127236344,157.021,27753,42044369,247.831,704.886,175740,4,8,25061325100118
