id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
9,/workspace/dmeyer/data/world_leaders,46968181,2310028,41585,1127236344,204.593,51353,37429004,337.717,673.601,1,4,4,25036252518864
12,/workspace/dmeyer/data/world_leaders,46968181,3888640,30068,1127236344,180.307,44166,57944030,309.212,689.582,1,4,4,25036252518864
8,/workspace/dmeyer/data/world_leaders,46968181,2736124,5072,1127236344,164.678,12969,40462558,250.078,755.706,1,2,16,25036252518864
1,/workspace/dmeyer/data/world_leaders,46968181,2584450,6779,1127236344,303.066,13671,30619878,464.871,843.608,1,2,16,25036252518864
4,/workspace/dmeyer/data/world_leaders,46968181,2709236,5435,1127236344,166.103,13467,40831958,251.198,760.91,1,2,16,25036252518864
5,/workspace/dmeyer/data/world_leaders,46968181,2709236,5230,1127236344,164.421,13256,40831958,251.741,760.726,1,2,16,25036252518864
7,/workspace/dmeyer/data/world_leaders,46968181,4690307,5121,1127236344,260.944,14971,48957149,429.433,843.518,1,2,16,25036252518864
6,/workspace/dmeyer/data/world_leaders,46968181,4742507,5139,1127236344,150.352,14910,55580301,232.841,786.649,1,2,16,25036252518864
0,/workspace/dmeyer/data/world_leaders,46968181,2340832,70881,6934632,403.389,154609,36455572,630.992,920.636,1,2,16,25036204561170
9,/workspace/dmeyer/data/world_leaders,46968181,2584450,76078,1127236344,293.179,82967,30619878,466.421,849.08,1,2,16,25036252518864
12,/workspace/dmeyer/data/world_leaders,46968181,4690307,53599,1127236344,255.704,63522,48957149,437.242,854.769,1,2,16,25036252518864
8,/workspace/dmeyer/data/world_leaders,46968181,2040157,5056,1127236344,194.32,15892,44903353,305.955,833.764,1,2,8,25036252518864
1,/workspace/dmeyer/data/world_leaders,46968181,1904916,6781,1127236344,337.028,16361,35206426,525.284,923.26,1,2,8,25036252518864
4,/workspace/dmeyer/data/world_leaders,46968181,2029502,5460,1127236344,193.166,16487,45415786,304.934,848.167,1,2,8,25036252518864
5,/workspace/dmeyer/data/world_leaders,46968181,2029502,5272,1127236344,193.457,16302,45415786,304.668,847.925,1,2,8,25036252518864
7,/workspace/dmeyer/data/world_leaders,46968181,3454190,5111,1127236344,288.55,19318,57142242,500.02,922.138,1,2,8,25036252518864
6,/workspace/dmeyer/data/world_leaders,46968181,3506390,5096,1127236344,177.71,19325,63765394,290.205,852.206,1,2,8,25036252518864
0,/workspace/dmeyer/data/world_leaders,46968181,1771441,71704,8804484,438.871,184112,41871472,674.444,1000.19,1,2,8,25036204561170
9,/workspace/dmeyer/data/world_leaders,46968181,1904916,77523,1127236344,327.371,87140,35206426,532.326,936.075,1,2,8,25036252518864
12,/workspace/dmeyer/data/world_leaders,46968181,3454190,55114,1127236344,288.316,69403,57142242,498.354,935.883,1,2,8,25036252518864
8,/workspace/dmeyer/data/world_leaders,46968181,1673550,5152,1127236344,222.767,19118,49952348,356.082,931.892,1,2,4,25036252518864
1,/workspace/dmeyer/data/world_leaders,46968181,1555723,7044,1127236344,372.941,19629,40282043,580.918,1009.56,1,2,4,25036252518864
4,/workspace/dmeyer/data/world_leaders,46968181,1680300,5579,1127236344,226.718,19828,50491874,357.363,948.268,1,2,4,25036252518864
5,/workspace/dmeyer/data/world_leaders,46968181,1680300,5477,1127236344,223.946,19708,50491874,355.014,943.643,1,2,4,25036252518864
7,/workspace/dmeyer/data/world_leaders,46968181,2850252,5173,1127236344,323.025,24186,66501130,568.435,1026.48,1,2,4,25036252518864
6,/workspace/dmeyer/data/world_leaders,46968181,2902452,5156,1127236344,205.983,24331,73124282,354.292,952.073,1,2,4,25036252518864
0,/workspace/dmeyer/data/world_leaders,46968181,1496594,72478,10806828,472.877,217514,47685892,724.124,1088.78,1,2,4,25036204561170
9,/workspace/dmeyer/data/world_leaders,46968181,1555723,79174,1127236344,361.753,91812,40282043,592.803,1024.14,1,2,4,25036252518864
12,/workspace/dmeyer/data/world_leaders,46968181,2850252,56393,1127236344,317.959,75581,66501130,572.425,1026.02,1,2,4,25036252518864
13,/workspace/dmeyer/data/Escherichia_Coli,112689515,0,2147,0,927.61,2147,0,827.174,1605.49,1,1,0,59867746601254
13,/workspace/dmeyer/data/Escherichia_Coli,112689515,0,2150,0,963.278,2150,0,877.237,1690.25,1,2,0,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464993,16442,2704548360,90.8996,17679,71935007,155.752,853.99,1,16,16,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,19001,2704548360,138.199,19965,64452317,203.239,759.207,1,16,16,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,16606,2704548360,89.1206,17849,71934999,148.231,858.047,1,16,16,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,15762,2704548360,89.7435,16990,71934999,156.257,872.368,1,16,16,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,16201,2704548360,139.468,17140,78114253,203.297,764.72,1,16,16,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,16300,2704548360,87.5553,17431,84022815,156.375,848.164,1,16,16,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,29880821,65206,48711144,136.926,105376,66097042,196.831,581.985,1,16,16,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,57516,2704548360,134.075,58480,64452317,192.664,765.814,1,16,16,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,40419,2704548360,139.072,41328,78114253,202.094,766.255,1,16,16,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,15947,2704548360,186.972,26641,83735375,273.938,897.735,1,16,8,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,19911,2704548360,208.639,30171,76312231,312.57,723.218,1,16,8,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17458,2704548360,184.905,28159,83786733,272.607,902.144,1,16,8,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16215,2704548360,183.924,26913,83786733,272.667,905.172,1,16,8,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16037,2704548360,209.969,28122,92960445,323.116,728.475,1,16,8,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16063,2704548360,180.625,28141,98869007,277.736,847.755,1,16,8,59867746601254
