id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
6,/workspace/dmeyer/data/world_leaders,46968181,4742507,5119,1127236344,118.354,12772,55580301,184.423,642.117,1,2,16,25036095558817
0,/workspace/dmeyer/data/world_leaders,46968181,2340832,55102,6934632,311.634,131408,36455572,488.591,731.506,1,2,16,25036049499010
9,/workspace/dmeyer/data/world_leaders,46968181,2584450,59160,1127236344,228.352,64549,30619878,363.684,674.404,1,2,16,25036095558817
12,/workspace/dmeyer/data/world_leaders,46968181,4690307,41710,1127236344,198.502,49491,48957149,341.815,683.99,1,2,16,25036095558817
8,/workspace/dmeyer/data/world_leaders,46968181,2040157,5119,1127236344,151.473,13604,44903353,237.636,672.323,1,2,8,25036095558817
1,/workspace/dmeyer/data/world_leaders,46968181,1904916,6640,1127236344,262.509,14142,35206426,408.934,734.847,1,2,8,25036095558817
4,/workspace/dmeyer/data/world_leaders,46968181,2029502,5483,1127236344,150.106,14095,45415786,237.21,686.214,1,2,8,25036095558817
5,/workspace/dmeyer/data/world_leaders,46968181,2029502,5308,1127236344,149.969,13927,45415786,237.1,688.505,1,2,8,25036095558817
7,/workspace/dmeyer/data/world_leaders,46968181,3454190,5195,1127236344,225.307,16317,57142242,392.938,746.399,1,2,8,25036095558817
6,/workspace/dmeyer/data/world_leaders,46968181,3506390,5134,1127236344,137.942,16303,63765394,227.41,699.078,1,2,8,25036095558817
0,/workspace/dmeyer/data/world_leaders,46968181,1771441,55896,8804484,339.189,158274,41871472,522.024,790.416,1,2,8,25036049499010
9,/workspace/dmeyer/data/world_leaders,46968181,1904916,60439,1127236344,254.03,67951,35206426,416.687,747.092,1,2,8,25036095558817
12,/workspace/dmeyer/data/world_leaders,46968181,3454190,42874,1127236344,224.431,54080,57142242,391.626,757.15,1,2,8,25036095558817
8,/workspace/dmeyer/data/world_leaders,46968181,1673550,5120,1127236344,174.767,16094,49952348,281.073,767.145,1,2,4,25036095558817
1,/workspace/dmeyer/data/world_leaders,46968181,1555723,6674,1127236344,288.99,16538,40282043,459.214,808.875,1,2,4,25036095558817
4,/workspace/dmeyer/data/world_leaders,46968181,1680300,5582,1127236344,177.574,16763,50491874,280.941,780.244,1,2,4,25036095558817
5,/workspace/dmeyer/data/world_leaders,46968181,1680300,5398,1127236344,174.215,16555,50491874,279.13,773.892,1,2,4,25036095558817
7,/workspace/dmeyer/data/world_leaders,46968181,2850252,5189,1127236344,252.136,20148,66501130,450.272,834.909,1,2,4,25036095558817
6,/workspace/dmeyer/data/world_leaders,46968181,2902452,5222,1127236344,160.509,20227,73124282,279.017,786.149,1,2,4,25036095558817
0,/workspace/dmeyer/data/world_leaders,46968181,1496594,56563,10806828,365.431,188955,47685892,559.059,862.924,1,2,4,25036049499010
9,/workspace/dmeyer/data/world_leaders,46968181,1555723,61519,1127236344,280.641,71408,40282043,469.575,822.491,1,2,4,25036095558817
12,/workspace/dmeyer/data/world_leaders,46968181,2850252,43784,1127236344,248.573,58753,66501130,461.986,831.646,1,2,4,25036095558817
13,/workspace/dmeyer/data/Escherichia_Coli,112689515,0,3483,0,857.953,3483,0,796.328,1463.82,1,1,0,59859662347225
13,/workspace/dmeyer/data/Escherichia_Coli,112689515,0,3485,0,872.631,3485,0,796.45,1498.91,1,2,0,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464993,16104,2704548360,77.9465,17107,71935007,125.522,684.367,1,16,16,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,18644,2704548360,121.138,19422,64452317,168.068,608.468,1,16,16,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,16459,2704548360,78.0631,17456,71934999,132.14,689.224,1,16,16,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,60464985,15718,2704548360,77.5802,16710,71934999,126.049,697.533,1,16,16,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,16153,2704548360,121.581,16917,78114253,169.389,609.362,1,16,16,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,72993161,16118,2704548360,77.0096,17028,84022815,133.872,677.587,1,16,16,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,29880821,52182,48711144,113.983,86960,66097042,157.262,474.137,1,16,16,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,59230627,45568,2704548360,120.352,46363,64452317,166.059,610.611,1,16,16,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,72827635,31767,2704548360,121.71,32496,78114253,166.848,612.971,1,16,16,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16082,2704548360,162.697,24503,83735375,233.295,771.156,1,16,8,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,19795,2704548360,176.116,27926,76312231,263.683,602.254,1,16,8,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17512,2704548360,162.111,26055,83786733,233.65,773.891,1,16,8,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16211,2704548360,160.522,24748,83786733,232.54,772.526,1,16,8,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16147,2704548360,176.472,25748,92960445,274.044,610.21,1,16,8,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16230,2704548360,155.329,25721,98869007,237.08,710.076,1,16,8,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24950885,56080,80099424,110.109,114392,82093658,167.505,516.901,1,16,8,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,68723,2704548360,193.37,76870,76312231,266.404,613.4,1,16,8,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,53771,2704548360,179.027,63368,92960445,278.76,605.536,1,16,8,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16080,2704548360,157.991,24498,83735375,232.58,757.323,1,16,4,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,19790,2704548360,185.146,27944,76312231,257.416,603.244,1,16,4,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17743,2704548360,160.868,26175,83786733,234.486,761.091,1,16,4,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16566,2704548360,160.362,25001,83786733,234.86,761.923,1,16,4,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16244,2704548360,194.986,25819,92960445,271.141,620.81,1,16,4,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16263,2704548360,156.528,25763,98869007,239.366,716.716,1,16,4,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,21063670,62012,127531356,126.046,158595,104812472,211.157,581.225,1,16,4,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,68621,2704548360,189.397,76765,76312231,263.167,619.483,1,16,4,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,53647,2704548360,209.849,63234,92960445,273.739,628.742,1,16,4,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15765,2704548360,95.9864,20320,89726127,136.273,983.345,1,8,16,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19347,2704548360,142.918,22253,53646626,214.074,492.777,1,8,16,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16321,2704548360,95.9071,20890,89726119,135.144,978.652,1,8,16,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15502,2704548360,95.5456,20069,89726119,135.706,979.21,1,8,16,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15737,2704548360,144.912,18826,68159122,187.199,510.649,1,8,16,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15792,2704548360,94.6027,20147,98939131,135.887,959.244,1,8,16,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24498862,69486,43913556,127.292,103596,57303736,182.449,478.199,1,8,16,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,68514,2704548360,140.554,71413,53646626,194.354,484.499,1,8,16,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,48597,2704548360,145.886,51679,68159122,184.235,513.776,1,8,16,59859662347225
